Team,FGM,Att,FG,1-19 >,20-29 >,30-39 >,40-49 >,50-59 >,60+ >,FGPct,XPM,XP,KRet,PRet,KO,Yds,TB,Ret,RetPct,OSK,OSKPct,OOB,TD,Cmp,CmpPct,Yds/Att,Pass,INT,Rate,1st,1stPct,20+,40+,Sck,SckY,Avg,FC,FUM
Vikings,25.0,553.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,34.0,377.0,68.2,8.0,4403.0,7.0,107.3,220.0,39.8,55.0,13.0,34.0,247.0,8.7,17.0,2.0
Eagles,25.0,553.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,27.0,335.0,60.6,7.9,4380.0,13.0,92.0,182.0,32.9,65.0,21.0,38.0,291.0,8.7,17.0,2.0
Cowboys,25.0,550.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,26.0,347.0,63.1,8.2,4483.0,9.0,97.6,203.0,36.9,61.0,17.0,34.0,196.0,8.7,17.0,2.0
Dolphins,25.0,545.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,15.0,331.0,60.7,6.2,3396.0,19.0,73.3,188.0,34.5,29.0,4.0,34.0,226.0,8.7,17.0,2.0
Saints,25.0,544.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,34.0,378.0,69.5,8.2,4490.0,12.0,106.0,215.0,39.5,58.0,11.0,20.0,135.0,8.7,17.0,2.0
Rams,25.0,543.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,12.0,312.0,57.5,5.5,2970.0,21.0,64.0,159.0,29.3,32.0,2.0,44.0,284.0,8.7,17.0,2.0
Giants,25.0,542.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,28.0,338.0,62.4,7.8,4246.0,14.0,93.2,194.0,35.8,62.0,12.0,32.0,227.0,8.7,17.0,2.0
Chiefs,25.0,536.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,18.0,296.0,55.2,5.9,3183.0,17.0,70.8,139.0,25.9,41.0,9.0,45.0,261.0,8.7,17.0,2.0
Steelers,25.0,536.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,28.0,351.0,65.5,8.4,4496.0,14.0,98.1,210.0,39.2,64.0,14.0,50.0,348.0,8.7,17.0,2.0
Redskins,25.0,533.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,21.0,340.0,63.8,7.1,3797.0,16.0,85.6,191.0,35.8,43.0,10.0,46.0,307.0,8.7,17.0,2.0
Niners,25.0,528.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,23.0,312.0,59.1,6.2,3293.0,14.0,80.8,137.0,26.0,42.0,7.0,40.0,241.0,8.7,17.0,2.0
Buccaneers,25.0,524.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,18.0,279.0,53.2,6.0,3134.0,29.0,59.8,148.0,28.2,40.0,4.0,33.0,161.0,8.7,17.0,2.0
Jaguars,25.0,519.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,15.0,315.0,60.7,6.9,3599.0,10.0,83.2,170.0,32.8,44.0,6.0,44.0,243.0,8.7,17.0,2.0
Chargers,25.0,519.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,29.0,338.0,65.1,8.7,4506.0,10.0,103.1,222.0,42.8,67.0,13.0,26.0,168.0,8.7,17.0,2.0
Ravens,25.0,510.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,21.0,321.0,62.9,7.1,3637.0,13.0,87.4,187.0,36.7,44.0,8.0,36.0,218.0,8.7,17.0,2.0
Raiders,25.0,485.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,10.0,255.0,52.6,5.9,2875.0,18.0,62.0,131.0,27.0,30.0,4.0,49.0,318.0,8.7,17.0,2.0
Bengals,25.0,477.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,21.0,286.0,60.0,6.6,3134.0,13.0,82.7,159.0,33.3,36.0,5.0,29.0,244.0,8.7,17.0,2.0
Titans,25.0,476.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,16.0,271.0,56.9,6.5,3104.0,15.0,74.8,154.0,32.4,32.0,8.0,15.0,73.0,8.7,17.0,2.0
Panthers,25.0,465.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,16.0,264.0,56.8,6.6,3070.0,20.0,70.4,152.0,32.7,39.0,10.0,33.0,271.0,8.7,17.0,2.0
Browns,25.0,443.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,11.0,219.0,49.4,5.1,2255.0,18.0,55.8,118.0,26.6,25.0,4.0,30.0,179.0,8.7,17.0,2.0
Bills,25.0,441.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,17.0,256.0,58.0,6.3,2789.0,19.0,71.7,126.0,28.6,31.0,6.0,46.0,274.0,8.7,17.0,2.0
Jets,25.0,393.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,12.0,210.0,53.4,6.6,2596.0,21.0,62.0,131.0,33.3,37.0,8.0,30.0,216.0,8.7,17.0,2.0
Eagles,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,2.0,80.0,471.0,26.0,35.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,8.0,3.0,36.0,237.5,13.5,19.0,1.0
Bengals,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,474.0,26.0,40.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,2.0,36.0,237.5,11.8,19.0,2.0
Browns,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,456.0,26.0,39.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,5.0,3.0,36.0,237.5,11.7,3.0,2.0
Buccaneers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,462.0,26.0,40.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,1.0,36.0,237.5,11.6,10.0,1.0
Patriots,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,432.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,2.0,36.0,237.5,11.4,19.0,2.0
Cowboys,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,2.0,80.0,426.0,26.0,39.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,6.0,2.0,36.0,237.5,10.9,23.0,5.0
Giants,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,393.0,26.0,36.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,1.0,36.0,237.5,10.9,18.0,2.0
Rams,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,395.0,26.0,37.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,6.0,1.0,36.0,237.5,10.7,14.0,5.0
Falcons,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,270.0,26.0,27.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,10.0,14.0,1.0
Texans,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,449.0,26.0,45.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,7.0,2.0,36.0,237.5,10.0,15.0,2.0
Broncos,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,419.0,26.0,44.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,1.0,36.0,237.5,9.5,16.0,1.0
Vikings,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,455.0,26.0,48.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,5.0,0.0,36.0,237.5,9.5,17.0,3.0
Jets,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,457.0,26.0,50.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,9.1,26.0,2.0
Jaguars,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,233.0,26.0,27.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,2.0,36.0,237.5,8.6,7.0,3.0
Bears,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,330.0,26.0,39.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,6.0,1.0,36.0,237.5,8.5,7.0,3.0
Lions,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,233.0,26.0,28.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,1.0,36.0,237.5,8.3,15.0,3.0
Panthers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,282.0,26.0,34.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,0.0,36.0,237.5,8.3,11.0,4.0
Steelers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,290.0,26.0,36.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,8.1,25.0,2.0
Seahawks,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,346.0,26.0,46.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,0.0,36.0,237.5,7.5,12.0,2.0
Ravens,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,290.0,26.0,39.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,7.4,18.0,3.0
Dolphins,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,237.0,26.0,33.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,0.0,36.0,237.5,7.2,13.0,4.0
Chargers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,183.0,26.0,26.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,1.0,36.0,237.5,7.0,13.0,3.0
Packers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,236.0,26.0,34.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,2.0,1.0,36.0,237.5,6.9,12.0,2.0
Cardinals,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,308.0,26.0,45.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,1.0,36.0,237.5,6.8,13.0,4.0
Titans,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,220.0,26.0,33.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,0.0,0.0,36.0,237.5,6.7,22.0,5.0
Bills,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,218.0,26.0,33.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,0.0,36.0,237.5,6.6,18.0,7.0
Chiefs,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,209.0,26.0,32.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,0.0,0.0,36.0,237.5,6.5,24.0,5.0
Colts,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,151.0,26.0,29.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,0.0,36.0,237.5,5.2,23.0,2.0
Raiders,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,177.0,26.0,36.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,0.0,0.0,36.0,237.5,4.9,23.0,6.0
Redskins,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,152.0,26.0,32.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,1.0,36.0,237.5,4.8,22.0,6.0
Saints,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,152.0,26.0,33.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,2.0,0.0,36.0,237.5,4.6,17.0,2.0
Niners,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,216.0,26.0,49.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,0.0,0.0,36.0,237.5,4.4,13.0,8.0
Rams,33.0,39.0,84.6,0_0,12_11,14_12,9_7,0_0,0_0,2.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Raiders,33.0,41.0,80.5,0_0,8_8,14_13,12_8,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Eagles,32.0,38.0,84.2,0_0,12_12,12_10,11_9,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Dolphins,30.0,41.0,73.2,1_1,9_9,5_5,18_11,0_0,0_0,2.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Jets,30.0,39.0,76.9,1_1,11_10,16_14,6_3,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Steelers,29.0,37.0,78.4,3_3,11_10,6_6,13_8,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Falcons,28.0,31.0,90.3,0_0,11_11,9_8,10_8,1_1,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Texans,27.0,30.0,90.0,0_0,8_8,11_11,7_5,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Chargers,27.0,33.0,81.8,0_0,7_7,11_10,10_9,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Ravens,26.0,29.0,89.7,0_0,11_11,9_8,8_7,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Colts,26.0,28.0,92.9,0_0,8_8,10_9,10_9,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Panthers,25.0,29.0,86.2,0_0,9_9,2_2,14_11,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Bears,25.0,30.0,83.3,1_1,9_9,9_8,7_4,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Lions,25.0,30.0,83.3,0_0,4_4,7_7,13_9,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Saints,25.0,31.0,80.6,1_1,8_5,13_11,7_6,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Seahawks,25.0,30.0,83.3,2_2,12_10,7_7,7_5,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Bengals,24.0,31.0,77.4,1_1,12_10,9_9,5_2,4_2,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Cowboys,24.0,32.0,75.0,0_0,8_8,7_4,11_8,6_4,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Titans,24.0,26.0,92.3,0_0,6_6,9_8,8_8,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Cardinals,24.0,27.0,88.9,0_0,8_8,6_6,10_8,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Redskins,24.0,35.0,68.6,1_1,10_8,7_4,14_11,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Browns,23.0,28.0,82.1,3_3,7_7,10_10,5_3,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Buccaneers,23.0,28.0,82.1,0_0,6_6,10_10,10_6,0_0,0_0,2.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Broncos,22.0,25.0,88.0,0_0,4_4,10_10,8_6,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Packers,22.0,28.0,78.6,1_1,8_7,5_4,10_8,0_0,0_0,2.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Jaguars,22.0,28.0,78.6,2_2,3_3,7_6,14_9,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Patriots,22.0,25.0,88.0,1_1,7_7,12_11,4_3,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Niners,22.0,27.0,81.5,0_0,10_10,8_6,6_4,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Chiefs,20.0,26.0,76.9,0_0,6_6,9_7,8_6,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Giants,19.0,23.0,82.6,0_0,12_12,4_2,4_3,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Vikings,17.0,18.0,94.4,0_0,7_7,9_8,2_2,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Bills,16.0,21.0,76.2,1_1,6_6,6_5,3_2,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Rams,33.0,205.0,84.6,,,,,,,0.0,26.0,96.3,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Raiders,33.0,205.0,80.5,,,,,,,0.0,43.0,100.0,3.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Eagles,32.0,205.0,84.2,,,,,,,0.0,47.0,100.0,0.0,1.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Dolphins,30.0,205.0,73.2,,,,,,,0.0,25.0,100.0,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Jets,30.0,205.0,76.9,,,,,,,0.0,37.0,100.0,2.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Steelers,29.0,205.0,78.4,,,,,,,0.0,38.0,100.0,1.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Falcons,28.0,205.0,90.3,,,,,,,0.0,44.0,100.0,1.0,1.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Texans,27.0,205.0,90.0,,,,,,,0.0,43.0,100.0,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
