Team,Att,Cmp,CmpPct,Yds/Att,Yds,TD,INT,1st,1stPct,Sck,Rush,YPC,RushPct,RushPct2,FR,SFTY,3rd,3rdPct,4th,4thPct,Scrm,FF,FRPct,INTPct,INTPct2
Chargers,493.0,333.0,61.5,6.5,3583.0,18.0,14.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,173.0
Bears,493.0,333.0,61.5,6.5,3583.0,18.0,13.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,144.0
Giants,493.0,333.0,61.5,6.5,3583.0,18.0,13.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,2.0,221.0
Seahawks,493.0,333.0,61.5,6.5,3583.0,18.0,13.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,2.0,164.0
Steelers,493.0,333.0,61.5,6.5,3583.0,18.0,12.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,2.0,189.0
Cowboys,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,33.0
Vikings,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,43.0
Redskins,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,185.0
Browns,493.0,333.0,61.5,6.5,3583.0,18.0,10.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,161.0
Lions,493.0,333.0,61.5,6.5,3583.0,18.0,9.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,2.0,210.0
Rams,493.0,333.0,61.5,6.5,3583.0,18.0,8.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,102.0
Raiders,493.0,333.0,61.5,6.5,3583.0,18.0,8.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,35.0
Colts,535.0,356.0,66.5,6.4,3433.0,22.0,10.0,190.0,35.5,30.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Saints,494.0,306.0,61.9,6.3,3103.0,13.0,9.0,150.0,30.4,33.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Lions,518.0,330.0,63.7,6.8,3498.0,23.0,14.0,187.0,36.1,44.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Redskins,578.0,367.0,63.5,7.2,4187.0,23.0,14.0,207.0,35.8,29.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bengals,514.0,326.0,63.4,6.8,3469.0,21.0,16.0,170.0,33.1,27.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Rams,570.0,328.0,57.5,6.3,3578.0,21.0,14.0,191.0,33.5,43.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Broncos,502.0,297.0,59.2,7.5,3780.0,26.0,10.0,184.0,36.6,23.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Falcons,560.0,364.0,65.0,6.5,3625.0,23.0,22.0,183.0,32.7,31.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cowboys,540.0,348.0,64.4,7.2,3894.0,33.0,20.0,200.0,37.0,35.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Texans,547.0,354.0,64.7,7.8,4280.0,33.0,13.0,211.0,38.6,30.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Eagles,536.0,309.0,57.6,6.5,3469.0,31.0,23.0,185.0,34.5,39.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cardinals,533.0,324.0,60.8,6.9,3654.0,22.0,17.0,178.0,33.4,33.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Dolphins,502.0,288.0,57.4,6.7,3348.0,22.0,11.0,166.0,33.1,39.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chargers,488.0,285.0,58.4,5.8,2845.0,18.0,16.0,153.0,31.4,47.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Seahawks,585.0,339.0,58.0,6.8,3994.0,31.0,12.0,206.0,35.2,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Packers,527.0,296.0,56.2,5.9,3107.0,16.0,24.0,163.0,30.9,47.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Giants,539.0,308.0,57.1,6.2,3352.0,24.0,16.0,159.0,29.5,46.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jets,531.0,269.0,50.7,6.0,3210.0,24.0,12.0,169.0,31.8,40.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bills,473.0,294.0,62.2,6.5,3072.0,28.0,11.0,179.0,37.8,27.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Patriots,611.0,388.0,63.5,6.8,4136.0,25.0,25.0,226.0,37.0,36.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Vikings,529.0,333.0,63.0,6.4,3367.0,25.0,15.0,178.0,33.6,31.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Niners,550.0,358.0,65.1,6.7,3697.0,25.0,15.0,188.0,34.2,36.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Buccaneers,521.0,307.0,58.9,6.2,3216.0,23.0,19.0,171.0,32.8,26.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Ravens,596.0,349.0,58.6,6.0,3599.0,22.0,19.0,187.0,31.4,27.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Raiders,470.0,249.0,53.0,6.4,3027.0,29.0,12.0,150.0,31.9,47.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Panthers,526.0,326.0,62.0,6.4,3393.0,19.0,17.0,176.0,33.5,31.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Steelers,593.0,363.0,61.2,5.8,3425.0,15.0,21.0,182.0,30.7,48.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Browns,507.0,309.0,61.0,7.0,3531.0,26.0,19.0,195.0,38.5,29.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chiefs,581.0,319.0,54.9,6.1,3519.0,23.0,14.0,186.0,32.0,39.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Titans,625.0,410.0,65.6,6.4,4032.0,23.0,17.0,214.0,34.2,40.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jaguars,506.0,329.0,65.0,7.9,4004.0,28.0,13.0,197.0,38.9,26.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bears,582.0,363.0,62.4,6.2,3588.0,14.0,21.0,183.0,31.4,34.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chiefs,408.0,333.0,61.5,6.5,3583.0,11.0,11.0,185.0,34.0,37.0,1764.0,4.3,88.0,21.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jets,408.0,333.0,61.5,6.5,3583.0,11.0,11.0,185.0,34.0,37.0,1454.0,3.6,70.0,17.2,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jaguars,416.0,333.0,61.5,6.5,3583.0,19.0,11.0,185.0,34.0,37.0,1945.0,4.7,98.0,23.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Raiders,474.0,333.0,61.5,6.5,3583.0,14.0,11.0,185.0,34.0,37.0,2138.0,4.5,98.0,20.7,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Falcons,366.0,333.0,61.5,6.5,3583.0,9.0,11.0,185.0,34.0,37.0,1694.0,4.6,87.0,23.8,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Ravens,384.0,333.0,61.5,6.5,3583.0,5.0,11.0,185.0,34.0,37.0,1503.0,3.9,79.0,20.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Giants,389.0,333.0,61.5,6.5,3583.0,11.0,11.0,185.0,34.0,37.0,1620.0,4.2,88.0,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Steelers,333.0,333.0,61.5,6.5,3583.0,5.0,11.0,185.0,34.0,37.0,1004.0,3.0,61.0,18.3,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chargers,404.0,333.0,61.5,6.5,3583.0,14.0,11.0,185.0,34.0,37.0,1500.0,3.7,77.0,19.1,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Patriots,409.0,333.0,61.5,6.5,3583.0,10.0,11.0,185.0,34.0,37.0,1728.0,4.2,99.0,24.2,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Dolphins,447.0,333.0,61.5,6.5,3583.0,8.0,11.0,185.0,34.0,37.0,1601.0,3.6,84.0,18.8,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Vikings,417.0,333.0,61.5,6.5,3583.0,10.0,11.0,185.0,34.0,37.0,1635.0,3.9,87.0,20.9,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Buccaneers,444.0,333.0,61.5,6.5,3583.0,12.0,11.0,185.0,34.0,37.0,2107.0,4.8,118.0,26.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Rams,404.0,333.0,61.5,6.5,3583.0,7.0,11.0,185.0,34.0,37.0,1810.0,4.5,88.0,21.8,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Panthers,503.0,333.0,61.5,6.5,3583.0,20.0,11.0,185.0,34.0,37.0,1981.0,3.9,121.0,24.1,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bengals,416.0,333.0,61.5,6.5,3583.0,15.0,11.0,185.0,34.0,37.0,1843.0,4.4,97.0,23.3,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cowboys,402.0,333.0,61.5,6.5,3583.0,11.0,11.0,185.0,34.0,37.0,1734.0,4.3,84.0,20.9,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Eagles,423.0,333.0,61.5,6.5,3583.0,12.0,11.0,185.0,34.0,37.0,1766.0,4.2,91.0,21.5,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Texans,433.0,333.0,61.5,6.5,3583.0,16.0,11.0,185.0,34.0,37.0,1751.0,4.0,113.0,26.1,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Packers,395.0,333.0,61.5,6.5,3583.0,6.0,11.0,185.0,34.0,37.0,1838.0,4.6,82.0,20.8,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bears,386.0,333.0,61.5,6.5,3583.0,14.0,11.0,185.0,34.0,37.0,1441.0,3.7,88.0,22.8,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Browns,505.0,333.0,61.5,6.5,3583.0,7.0,11.0,185.0,34.0,37.0,2070.0,4.1,102.0,20.2,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Titans,474.0,333.0,61.5,6.5,3583.0,7.0,11.0,185.0,34.0,37.0,1851.0,3.9,107.0,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Lions,443.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,1999.0,4.5,98.0,22.1,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bills,571.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,2714.0,4.8,138.0,24.2,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Niners,447.0,333.0,61.5,6.5,3583.0,9.0,11.0,185.0,34.0,37.0,1547.0,3.5,86.0,19.2,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Broncos,531.0,333.0,61.5,6.5,3583.0,26.0,11.0,185.0,34.0,37.0,2473.0,4.7,126.0,23.7,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Colts,445.0,333.0,61.5,6.5,3583.0,14.0,11.0,185.0,34.0,37.0,2032.0,4.6,111.0,24.9,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Seahawks,452.0,333.0,61.5,6.5,3583.0,13.0,11.0,185.0,34.0,37.0,1903.0,4.2,91.0,20.1,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Saints,421.0,333.0,61.5,6.5,3583.0,13.0,11.0,185.0,34.0,37.0,1797.0,4.3,94.0,22.3,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Redskins,444.0,333.0,61.5,6.5,3583.0,15.0,11.0,185.0,34.0,37.0,2041.0,4.6,106.0,23.9,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cardinals,526.0,333.0,61.5,6.5,3583.0,19.0,11.0,185.0,34.0,37.0,2323.0,4.4,123.0,23.4,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Falcons,493.0,333.0,61.5,6.5,3583.0,18.0,2.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,1.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bengals,493.0,333.0,61.5,6.5,3583.0,18.0,1.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,1.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cowboys,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,1.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Ravens,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bills,493.0,333.0,61.5,6.5,3583.0,18.0,2.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Panthers,493.0,333.0,61.5,6.5,3583.0,18.0,1.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,1.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bears,493.0,333.0,61.5,6.5,3583.0,18.0,1.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Browns,493.0,333.0,61.5,6.5,3583.0,18.0,2.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Broncos,493.0,333.0,61.5,6.5,3583.0,18.0,0.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Lions,493.0,333.0,61.5,6.5,3583.0,18.0,2.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Packers,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Titans,493.0,333.0,61.5,6.5,3583.0,18.0,1.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,1.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Texans,493.0,333.0,61.5,6.5,3583.0,18.0,0.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Colts,493.0,333.0,61.5,6.5,3583.0,18.0,2.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jaguars,493.0,333.0,61.5,6.5,3583.0,18.0,0.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chiefs,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Rams,493.0,333.0,61.5,6.5,3583.0,18.0,0.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,1.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Raiders,493.0,333.0,61.5,6.5,3583.0,18.0,2.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,2.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Dolphins,493.0,333.0,61.5,6.5,3583.0,18.0,0.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Vikings,493.0,333.0,61.5,6.5,3583.0,18.0,1.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Patriots,493.0,333.0,61.5,6.5,3583.0,18.0,4.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Saints,493.0,333.0,61.5,6.5,3583.0,18.0,2.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Giants,493.0,333.0,61.5,6.5,3583.0,18.0,0.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jets,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,2.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Eagles,493.0,333.0,61.5,6.5,3583.0,18.0,1.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cardinals,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Steelers,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chargers,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,1.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Niners,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Seahawks,493.0,333.0,61.5,6.5,3583.0,18.0,2.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,1.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Buccaneers,493.0,333.0,61.5,6.5,3583.0,18.0,3.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Redskins,493.0,333.0,61.5,6.5,3583.0,18.0,1.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Lions,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,98.0,4.2,22.1,22.6,0.0,0.0,198.0,77.0,12.0,5.0,1005.0,15.0,0.0,1.0,196.0
Falcons,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,87.0,4.2,23.8,22.6,0.0,0.0,201.0,79.0,17.0,9.0,957.0,15.0,0.0,1.0,196.0
Rams,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,88.0,4.2,21.8,22.6,0.0,0.0,221.0,74.0,12.0,6.0,1017.0,15.0,0.0,1.0,196.0
Jets,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,70.0,4.2,17.2,22.6,0.0,0.0,219.0,81.0,6.0,4.0,979.0,15.0,0.0,1.0,196.0
Dolphins,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,84.0,4.2,18.8,22.6,0.0,0.0,226.0,84.0,22.0,8.0,988.0,15.0,0.0,1.0,196.0
Panthers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,121.0,4.2,24.1,22.6,0.0,0.0,213.0,81.0,9.0,4.0,1060.0,15.0,0.0,1.0,196.0
Chiefs,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,88.0,4.2,21.6,22.6,0.0,0.0,223.0,84.0,20.0,7.0,1028.0,15.0,0.0,1.0,196.0
Bengals,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,97.0,4.2,23.3,22.6,0.0,0.0,198.0,75.0,7.0,2.0,957.0,15.0,0.0,1.0,196.0
Raiders,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,98.0,4.2,20.7,22.6,0.0,0.0,218.0,76.0,11.0,3.0,991.0,15.0,0.0,1.0,196.0
Steelers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,61.0,4.2,18.3,22.6,0.0,0.0,209.0,70.0,16.0,10.0,974.0,15.0,0.0,1.0,196.0
Saints,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,94.0,4.2,22.3,22.6,0.0,0.0,203.0,70.0,23.0,15.0,948.0,15.0,0.0,1.0,196.0
Eagles,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,91.0,4.2,21.5,22.6,0.0,0.0,209.0,80.0,12.0,5.0,998.0,15.0,0.0,1.0,196.0
Seahawks,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,91.0,4.2,20.1,22.6,0.0,0.0,238.0,94.0,19.0,8.0,1074.0,15.0,0.0,1.0,196.0
Niners,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,86.0,4.2,19.2,22.6,0.0,0.0,217.0,84.0,13.0,3.0,1033.0,15.0,0.0,1.0,196.0
Bills,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,138.0,4.2,24.2,22.6,0.0,0.0,227.0,98.0,10.0,7.0,1071.0,15.0,0.0,1.0,196.0
Cowboys,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,84.0,4.2,20.9,22.6,0.0,0.0,204.0,81.0,9.0,4.0,977.0,15.0,0.0,1.0,196.0
Buccaneers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,118.0,4.2,26.6,22.6,0.0,0.0,213.0,92.0,17.0,9.0,991.0,15.0,0.0,1.0,196.0
Ravens,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,79.0,4.2,20.6,22.6,0.0,0.0,229.0,87.0,12.0,6.0,1007.0,15.0,0.0,1.0,196.0
Cardinals,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,123.0,4.2,23.4,22.6,0.0,0.0,233.0,87.0,17.0,9.0,1092.0,15.0,0.0,1.0,196.0
Redskins,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,106.0,4.2,23.9,22.6,0.0,0.0,214.0,75.0,10.0,7.0,1051.0,15.0,0.0,1.0,196.0
Broncos,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,126.0,4.2,23.7,22.6,0.0,0.0,209.0,80.0,16.0,10.0,1056.0,15.0,0.0,1.0,196.0
