Team,Att,Cmp,CmpPct,Yds/Att,Pass,TD,INT,Rate,1st,1stPct,20+,40+,Sck,SckY,Rush,YPC,RushPct,RushPct2,RushPct3,Rec,Yds,Yds/Rec,RecPct1,RecPct2,RecPct3,Rsh,Tot,2-PT,3rd,3rdPct,4th,4thPct,Scrm
Patriots,489.0,334.0,61.45,7.0,3792.5,24.0,15.0,84.75,184.0,33.9,11.0,1.0,36.0,237.5,2151.0,4.4,139.0,28.4,7.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Browns,485.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,18.0,2.0,36.0,237.5,2471.0,5.1,138.0,28.4,5.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Commanders,477.0,334.0,61.45,7.0,3792.5,13.0,15.0,84.75,184.0,33.9,8.0,0.0,36.0,237.5,2061.0,4.3,129.0,27.0,10.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bears,475.0,334.0,61.45,7.0,3792.5,14.0,15.0,84.75,184.0,33.9,13.0,1.0,36.0,237.5,2018.0,4.2,119.0,25.0,5.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Cowboys,473.0,334.0,61.45,7.0,3792.5,15.0,15.0,84.75,184.0,33.9,11.0,2.0,36.0,237.5,2119.0,4.5,111.0,23.5,8.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bills,461.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,18.0,2.0,36.0,237.5,2209.0,4.8,134.0,29.1,8.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Panthers,455.0,334.0,61.45,7.0,3792.5,17.0,15.0,84.75,184.0,33.9,8.0,0.0,36.0,237.5,1842.0,4.0,118.0,25.9,10.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Broncos,455.0,334.0,61.45,7.0,3792.5,16.0,15.0,84.75,184.0,33.9,10.0,3.0,36.0,237.5,2025.0,4.4,124.0,27.2,7.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Vikings,449.0,334.0,61.45,7.0,3792.5,10.0,15.0,84.75,184.0,33.9,13.0,2.0,36.0,237.5,1930.0,4.3,103.0,22.9,6.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Packers,446.0,334.0,61.45,7.0,3792.5,13.0,15.0,84.75,184.0,33.9,7.0,1.0,36.0,237.5,1900.0,4.3,109.0,24.4,5.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Dolphins,442.0,334.0,61.45,7.0,3792.5,12.0,15.0,84.75,184.0,33.9,5.0,0.0,36.0,237.5,1568.0,3.6,87.0,19.7,5.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bengals,436.0,334.0,61.45,7.0,3792.5,16.0,15.0,84.75,184.0,33.9,8.0,1.0,36.0,237.5,1742.0,4.0,96.0,22.0,2.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chiefs,431.0,334.0,61.45,7.0,3792.5,16.0,15.0,84.75,184.0,33.9,9.0,1.0,36.0,237.5,1955.0,4.5,119.0,27.6,8.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Lions,427.0,334.0,61.45,7.0,3792.5,12.0,15.0,84.75,184.0,33.9,12.0,2.0,36.0,237.5,1886.0,4.4,104.0,24.4,6.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chargers,423.0,334.0,61.45,7.0,3792.5,18.0,15.0,84.75,184.0,33.9,7.0,1.0,36.0,237.5,1834.0,4.3,112.0,26.5,3.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Texans,420.0,334.0,61.45,7.0,3792.5,8.0,15.0,84.75,184.0,33.9,6.0,0.0,36.0,237.5,1422.0,3.4,77.0,18.3,5.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Rams,420.0,334.0,61.45,7.0,3792.5,10.0,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,1683.0,4.0,99.0,23.6,3.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Giants,419.0,334.0,61.45,7.0,3792.5,8.0,15.0,84.75,184.0,33.9,9.0,2.0,36.0,237.5,1688.0,4.0,90.0,21.5,4.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Raiders,414.0,334.0,61.45,7.0,3792.5,14.0,15.0,84.75,184.0,33.9,7.0,0.0,36.0,237.5,1617.0,3.9,95.0,23.0,9.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Seahawks,413.0,334.0,61.45,7.0,3792.5,18.0,15.0,84.75,184.0,33.9,18.0,3.0,36.0,237.5,2074.0,5.0,106.0,25.7,4.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Steelers,411.0,334.0,61.45,7.0,3792.5,10.0,15.0,84.75,184.0,33.9,9.0,0.0,36.0,237.5,1583.0,3.8,85.0,20.7,0.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Falcons,393.0,334.0,61.45,7.0,3792.5,11.0,15.0,84.75,184.0,33.9,2.0,0.0,36.0,237.5,1451.0,3.7,75.0,19.1,9.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jaguars,392.0,334.0,61.45,7.0,3792.5,13.0,15.0,84.75,184.0,33.9,7.0,2.0,36.0,237.5,1755.0,4.5,92.0,23.5,6.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Buccaneers,385.0,334.0,61.45,7.0,3792.5,18.0,15.0,84.75,184.0,33.9,9.0,2.0,36.0,237.5,1672.0,4.3,106.0,27.5,3.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jets,380.0,334.0,61.45,7.0,3792.5,14.0,15.0,84.75,184.0,33.9,9.0,2.0,36.0,237.5,1667.0,4.4,87.0,22.9,1.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Buccaneers,486.0,334.0,61.45,7.0,3792.5,43.0,15.0,84.75,184.0,33.9,76.0,10.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,492.0,5383.0,10.9,273.0,55.5,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chiefs,486.0,334.0,61.45,7.0,3792.5,37.0,15.0,84.75,184.0,33.9,58.0,11.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,448.0,4937.0,11.0,267.0,59.6,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Cowboys,486.0,334.0,61.45,7.0,3792.5,40.0,15.0,84.75,184.0,33.9,63.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,444.0,4963.0,11.2,248.0,55.9,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chargers,486.0,334.0,61.45,7.0,3792.5,38.0,15.0,84.75,184.0,33.9,53.0,15.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,443.0,5014.0,11.3,256.0,57.8,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Raiders,486.0,334.0,61.45,7.0,3792.5,23.0,15.0,84.75,184.0,33.9,67.0,10.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,429.0,4808.0,11.2,217.0,50.6,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Steelers,486.0,334.0,61.45,7.0,3792.5,23.0,15.0,84.75,184.0,33.9,41.0,9.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,425.0,4017.0,9.4,204.0,48.0,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bills,486.0,334.0,61.45,7.0,3792.5,36.0,15.0,84.75,184.0,33.9,51.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,415.0,4450.0,10.7,236.0,56.9,8.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Cardinals,486.0,334.0,61.45,7.0,3792.5,27.0,15.0,84.75,184.0,33.9,62.0,11.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,415.0,4619.0,11.1,214.0,51.6,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Rams,486.0,334.0,61.45,7.0,3792.5,41.0,15.0,84.75,184.0,33.9,65.0,18.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,406.0,4893.0,12.0,233.0,57.4,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Dolphins,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,45.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,404.0,3936.0,9.7,206.0,51.0,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Packers,486.0,334.0,61.45,7.0,3792.5,39.0,15.0,84.75,184.0,33.9,61.0,11.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,402.0,4526.0,11.3,235.0,58.5,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Vikings,486.0,334.0,61.45,7.0,3792.5,34.0,15.0,84.75,184.0,33.9,63.0,10.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,398.0,4450.0,11.2,202.0,50.8,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Ravens,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,54.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,396.0,4267.0,10.8,209.0,52.8,6.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Lions,486.0,334.0,61.45,7.0,3792.5,23.0,15.0,84.75,184.0,33.9,48.0,5.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,396.0,3884.0,9.8,193.0,48.7,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bengals,486.0,334.0,61.45,7.0,3792.5,36.0,15.0,84.75,184.0,33.9,63.0,16.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,384.0,4806.0,12.5,208.0,54.2,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Falcons,486.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,44.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,377.0,3987.0,10.6,196.0,52.0,7.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Patriots,486.0,334.0,61.45,7.0,3792.5,24.0,15.0,84.75,184.0,33.9,60.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,364.0,4098.0,11.3,187.0,51.4,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jaguars,486.0,334.0,61.45,7.0,3792.5,12.0,15.0,84.75,184.0,33.9,44.0,5.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,361.0,3674.0,10.2,178.0,49.3,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Titans,486.0,334.0,61.45,7.0,3792.5,22.0,15.0,84.75,184.0,33.9,35.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,359.0,3745.0,10.4,194.0,54.0,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jets,486.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,52.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,357.0,3959.0,11.1,195.0,54.6,6.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Commanders,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,42.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,356.0,3746.0,10.5,181.0,50.8,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Broncos,486.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,46.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,354.0,3856.0,10.9,179.0,50.6,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Texans,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,44.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,354.0,3630.0,10.2,162.0,45.8,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Giants,486.0,334.0,61.45,7.0,3792.5,15.0,15.0,84.75,184.0,33.9,31.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,351.0,3463.0,9.9,171.0,48.7,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Panthers,486.0,334.0,61.45,7.0,3792.5,14.0,15.0,84.75,184.0,33.9,36.0,5.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,348.0,3573.0,10.3,174.0,50.0,1.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
49ers,486.0,334.0,61.45,7.0,3792.5,26.0,15.0,84.75,184.0,33.9,63.0,11.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,343.0,4437.0,12.9,200.0,58.3,9.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bears,486.0,334.0,61.45,7.0,3792.5,16.0,15.0,84.75,184.0,33.9,40.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,332.0,3635.0,11.0,180.0,54.2,1.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Colts,486.0,334.0,61.45,7.0,3792.5,27.0,15.0,84.75,184.0,33.9,42.0,9.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,324.0,3588.0,11.1,167.0,51.5,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Seahawks,486.0,334.0,61.45,7.0,3792.5,30.0,15.0,84.75,184.0,33.9,56.0,12.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,324.0,3815.0,11.8,166.0,51.2,6.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Browns,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,47.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,320.0,3619.0,11.3,177.0,55.3,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Eagles,486.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,51.0,5.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,307.0,3585.0,11.7,167.0,54.4,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Saints,486.0,334.0,61.45,7.0,3792.5,29.0,15.0,84.75,184.0,33.9,41.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,293.0,3437.0,11.7,165.0,56.3,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Eagles,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,20.0,3792.5,11.4,81.8,55.2,4.0,25.0,47.0,5.0,213.0,82.5,15.0,7.0,1017.0
Patriots,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,24.0,3792.5,11.4,81.8,55.2,4.0,24.0,51.0,3.0,213.0,82.5,15.0,7.0,1017.0
Titans,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,22.0,3792.5,11.4,81.8,55.2,4.0,23.0,48.0,2.0,213.0,82.5,15.0,7.0,1017.0
Cardinals,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,27.0,3792.5,11.4,81.8,55.2,4.0,23.0,51.0,0.0,213.0,82.5,15.0,7.0,1017.0
Colts,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,27.0,3792.5,11.4,81.8,55.2,4.0,22.0,51.0,2.0,213.0,82.5,15.0,7.0,1017.0
49ers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,26.0,3792.5,11.4,81.8,55.2,4.0,22.0,50.0,2.0,213.0,82.5,15.0,7.0,1017.0
Bills,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,36.0,3792.5,11.4,81.8,55.2,4.0,20.0,57.0,3.0,213.0,82.5,15.0,7.0,1017.0
Browns,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,20.0,42.0,3.0,213.0,82.5,15.0,7.0,1017.0
Ravens,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,18.0,41.0,2.0,213.0,82.5,15.0,7.0,1017.0
Chargers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,38.0,3792.5,11.4,81.8,55.2,4.0,18.0,57.0,7.0,213.0,82.5,15.0,7.0,1017.0
Seahawks,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,30.0,3792.5,11.4,81.8,55.2,4.0,18.0,49.0,1.0,213.0,82.5,15.0,7.0,1017.0
Buccaneers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,43.0,3792.5,11.4,81.8,55.2,4.0,18.0,63.0,1.0,213.0,82.5,15.0,7.0,1017.0
Panthers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,14.0,3792.5,11.4,81.8,55.2,4.0,17.0,32.0,3.0,213.0,82.5,15.0,7.0,1017.0
Bengals,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,36.0,3792.5,11.4,81.8,55.2,4.0,16.0,53.0,1.0,213.0,82.5,15.0,7.0,1017.0
Broncos,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,20.0,3792.5,11.4,81.8,55.2,4.0,16.0,37.0,1.0,213.0,82.5,15.0,7.0,1017.0
Chiefs,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,37.0,3792.5,11.4,81.8,55.2,4.0,16.0,55.0,2.0,213.0,82.5,15.0,7.0,1017.0
Cowboys,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,40.0,3792.5,11.4,81.8,55.2,4.0,15.0,63.0,6.0,213.0,82.5,15.0,7.0,1017.0
Bears,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,16.0,3792.5,11.4,81.8,55.2,4.0,14.0,32.0,3.0,213.0,82.5,15.0,7.0,1017.0
Raiders,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,23.0,3792.5,11.4,81.8,55.2,4.0,14.0,37.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jets,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,20.0,3792.5,11.4,81.8,55.2,4.0,14.0,36.0,4.0,213.0,82.5,15.0,7.0,1017.0
Packers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,39.0,3792.5,11.4,81.8,55.2,4.0,13.0,54.0,1.0,213.0,82.5,15.0,7.0,1017.0
Jaguars,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,12.0,3792.5,11.4,81.8,55.2,4.0,13.0,28.0,2.0,213.0,82.5,15.0,7.0,1017.0
Commanders,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,13.0,37.0,2.0,213.0,82.5,15.0,7.0,1017.0
Lions,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,23.0,3792.5,11.4,81.8,55.2,4.0,12.0,35.0,5.0,213.0,82.5,15.0,7.0,1017.0
Dolphins,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,12.0,37.0,2.0,213.0,82.5,15.0,7.0,1017.0
Saints,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,29.0,3792.5,11.4,81.8,55.2,4.0,12.0,43.0,0.0,213.0,82.5,15.0,7.0,1017.0
Falcons,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,20.0,3792.5,11.4,81.8,55.2,4.0,11.0,33.0,1.0,213.0,82.5,15.0,7.0,1017.0
Rams,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,41.0,3792.5,11.4,81.8,55.2,4.0,10.0,52.0,2.0,213.0,82.5,15.0,7.0,1017.0
Vikings,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,34.0,3792.5,11.4,81.8,55.2,4.0,10.0,48.0,1.0,213.0,82.5,15.0,7.0,1017.0
Steelers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,23.0,3792.5,11.4,81.8,55.2,4.0,10.0,34.0,2.0,213.0,82.5,15.0,7.0,1017.0
Texans,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,8.0,31.0,2.0,213.0,82.5,15.0,7.0,1017.0
Giants,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,15.0,3792.5,11.4,81.8,55.2,4.0,8.0,24.0,4.0,213.0,82.5,15.0,7.0,1017.0
Texans,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,77.0,4.2,18.3,22.3,7.0,162.0,3792.5,11.4,45.8,55.2,4.0,13.0,39.0,0.0,239.0,95.0,21.0,9.0,1010.0
Steelers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,85.0,4.2,20.7,22.3,7.0,204.0,3792.5,11.4,48.0,55.2,4.0,13.0,39.0,0.0,239.0,93.0,21.0,10.0,1113.0
Titans,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,134.0,4.2,24.3,22.3,7.0,194.0,3792.5,11.4,54.0,55.2,4.0,13.0,39.0,0.0,236.0,103.0,24.0,15.0,1133.0
Panthers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,118.0,4.2,25.9,22.3,7.0,174.0,3792.5,11.4,50.0,55.2,4.0,13.0,39.0,0.0,235.0,84.0,34.0,14.0,1106.0
Dolphins,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,87.0,4.2,19.7,22.3,7.0,206.0,3792.5,11.4,51.0,55.2,4.0,13.0,39.0,0.0,233.0,95.0,22.0,12.0,1097.0
Giants,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,90.0,4.2,21.5,22.3,7.0,171.0,3792.5,11.4,48.7,55.2,4.0,13.0,39.0,0.0,230.0,84.0,30.0,13.0,1050.0
Cowboys,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,111.0,4.2,23.5,22.3,7.0,248.0,3792.5,11.4,55.9,55.2,4.0,13.0,39.0,0.0,228.0,99.0,24.0,14.0,1153.0
Vikings,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,103.0,4.2,22.9,22.3,7.0,202.0,3792.5,11.4,50.8,55.2,4.0,13.0,39.0,0.0,228.0,83.0,22.0,12.0,1083.0
Ravens,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,159.0,4.2,30.8,22.3,7.0,209.0,3792.5,11.4,52.8,55.2,4.0,13.0,39.0,0.0,225.0,82.0,27.0,18.0,1185.0
